,Title,Time,Revid,Kind,User,Comment,Rating,Content
33,Prince Charming (2001 film),2011-01-23 13:38:16,409553997,False,Flowan,/* Characters */,Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed, his wizard squire, and the present-day women who lift the curse. The movie stars Martin Short as a wizard squire trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as the woman who wins the prince's love and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is ""frogged"". He is cursed by turning him into a frog for eternity unless a woman kisses him and marries him. For good measure, his squire Rodney is also frogged.
Moving forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, the actress Margo impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their true human selves (although dressed very oddly).
Prince John and Rodney begin their search for the woman who kissed  John, with the help of Kate. When the Prince in human form finally meets Margo, while performing Shakespeare's ""Romeo and Juliet"", she decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"" and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
This movie reunites Bernadette Peters with her costar from Broadway's The Goodbye Girl, Martin Short, and her director from the movie Heartbeeps, Alan Arkush.
"
34,Prince Charming (2001 film),2011-02-10 20:29:21,413168411,False,71.163.43.63,/* Plot */,Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed, his wizard squire, and the present-day women who lift the curse. The movie stars Martin Short as a wizard squire trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as the woman who wins the prince's love and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John fucks and commits a romantic indiscretion and is ""frogged"". He is cursed by turning him into a frog for eternity unless a woman kisses him and marries him. For good measure, his squire Rodney is also frogged.
Moving forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, the actress Margo impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their true human selves (although dressed very oddly).
Prince John and Rodney begin their search for the woman who kissed  John, with the help of Kate. When the Prince in human form finally meets Margo, while performing Shakespeare's ""Romeo and Juliet"", she decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"" and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
This movie reunites Bernadette Peters with her costar from Broadway's The Goodbye Girl, Martin Short, and her director from the movie Heartbeeps, Alan Arkush.
"
35,Prince Charming (2001 film),2011-02-10 20:29:27,413168437,True,ClueBot NG,"Reverting possible vandalism by [[Special:Contributions/71.163.43.63|71.163.43.63]] to version by Flowan. False positive? [[User:ClueBot NG/FalsePositives|Report it]]. Thanks, [[User:ClueBot NG|ClueBot NG]]. (278495) (Bot)",Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed, his wizard squire, and the present-day women who lift the curse. The movie stars Martin Short as a wizard squire trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as the woman who wins the prince's love and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is ""frogged"". He is cursed by turning him into a frog for eternity unless a woman kisses him and marries him. For good measure, his squire Rodney is also frogged.
Moving forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, the actress Margo impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their true human selves (although dressed very oddly).
Prince John and Rodney begin their search for the woman who kissed  John, with the help of Kate. When the Prince in human form finally meets Margo, while performing Shakespeare's ""Romeo and Juliet"", she decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"" and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
This movie reunites Bernadette Peters with her costar from Broadway's The Goodbye Girl, Martin Short, and her director from the movie Heartbeeps, Alan Arkush.
"
36,Prince Charming (2001 film),2011-03-17 19:07:57,419341287,True,JustAGal,disambig,Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed, his wizard squire, and the present-day women who lift the curse. The movie stars Martin Short as a wizard squire trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as the woman who wins the prince's love and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is ""frogged"". He is cursed by turning him into a frog for eternity unless a woman kisses him and marries him. For good measure, his squire Rodney is also frogged.
Moving forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, the actress Margo impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their true human selves (although dressed very oddly).
Prince John and Rodney begin their search for the woman who kissed  John, with the help of Kate. When the Prince in human form finally meets Margo, while performing Shakespeare's ""Romeo and Juliet"", she decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"" and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
This movie reunites Bernadette Peters with her costar from Broadway's The Goodbye Girl, Martin Short, and her director from the movie Heartbeeps, Alan Arkush.
"
37,Prince Charming (2001 film),2011-05-05 15:49:24,427597818,False,Guru studio,,Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed, his wizard squire, and the present-day women who lift the curse. The movie stars Martin Short as a wizard squire trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as the woman who wins the prince's love and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is ""frogged"". He is cursed by turning him into a frog for eternity unless a woman kisses him and marries him. For good measure, his squire Rodney is also frogged.
Moving forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, the actress Margo impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their true human selves (although dressed very oddly).
Prince John and Rodney begin their search for the woman who kissed  John, with the help of Kate. When the Prince in human form finally meets Margo, while performing Shakespeare's ""Romeo and Juliet"", she decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"" and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
This movie reunites Bernadette Peters with her costar from Broadway's The Goodbye Girl, Martin Short, and her director from the movie Heartbeeps, Alan Arkush.
"
38,Prince Charming (2001 film),2011-09-29 08:24:12,453015916,True,MystBot,r2.7.1) (Robot: Adding [[fr:Prince charmant (téléfilm)]],Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed, his wizard squire, and the present-day women who lift the curse. The movie stars Martin Short as a wizard squire trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as the woman who wins the prince's love and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is ""frogged"". He is cursed by turning him into a frog for eternity unless a woman kisses him and marries him. For good measure, his squire Rodney is also frogged.
Moving forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, the actress Margo impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their true human selves (although dressed very oddly).
Prince John and Rodney begin their search for the woman who kissed  John, with the help of Kate. When the Prince in human form finally meets Margo, while performing Shakespeare's ""Romeo and Juliet"", she decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"" and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
This movie reunites Bernadette Peters with her costar from Broadway's The Goodbye Girl, Martin Short, and her director from the movie Heartbeeps, Alan Arkush.
"
39,Prince Charming (2001 film),2011-11-28 12:32:00,462889326,True,VolkovBot,r2.5.1) (Robot: Adding [[de:Ein Kuss mit Folgen]],Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed, his wizard squire, and the present-day women who lift the curse. The movie stars Martin Short as a wizard squire trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as the woman who wins the prince's love and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is ""frogged"". He is cursed by turning him into a frog for eternity unless a woman kisses him and marries him. For good measure, his squire Rodney is also frogged.
Moving forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, the actress Margo impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their true human selves (although dressed very oddly).
Prince John and Rodney begin their search for the woman who kissed  John, with the help of Kate. When the Prince in human form finally meets Margo, while performing Shakespeare's ""Romeo and Juliet"", she decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"" and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
This movie reunites Bernadette Peters with her costar from Broadway's The Goodbye Girl, Martin Short, and her director from the movie Heartbeeps, Alan Arkush.
"
40,Prince Charming (2001 film),2011-12-19 23:06:17,466770871,False,71.138.79.46,/* Plot */,Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed, his wizard squire, and the present-day women who lift the curse. The movie stars Martin Short as a wizard squire trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as the woman who wins the prince's love and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is ""frogged"". (who cursed who?) He is cursed by turning him into a frog for eternity unless a woman kisses him and marries him. For good measure, his squire Rodney is also frogged.
Moving forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, the actress Margo impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their true human selves (although dressed very oddly).
Prince John and Rodney begin their search for the woman who kissed  John, with the help of Kate. When the Prince in human form finally meets Margo, while performing Shakespeare's ""Romeo and Juliet"", she decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"" and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
This movie reunites Bernadette Peters with her costar from Broadway's The Goodbye Girl, Martin Short, and her director from the movie Heartbeeps, Alan Arkush.
"
41,Prince Charming (2001 film),2012-11-09 23:44:13,522254201,False,Ssilvers,ce,Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed and transported to present-day New York City. The movie stars Martin Short as a wizard squire of modest talents trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as a young woman skeptical of the prince's story, who neverthless wins his love, and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is ""frogged"". (who cursed who?) He is cursed by turning him into a frog for eternity unless a woman kisses him and marries him. For good measure, his squire Rodney is also frogged.
Moving forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, the actress Margo impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their true human selves (although dressed very oddly).
Prince John and Rodney begin their search for the woman who kissed  John, with the help of Kate. When the Prince in human form finally meets Margo, while performing Shakespeare's ""Romeo and Juliet"", she decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"" and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
This movie reunites Bernadette Peters with her costar from Broadway's The Goodbye Girl, Martin Short, and her director from the movie Heartbeeps, Alan Arkush.
"
42,Prince Charming (2001 film),2012-11-09 23:50:45,522254929,False,Ssilvers,/* Plot */ ce,Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed and transported to present-day New York City. The movie stars Martin Short as a wizard squire of modest talents trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as a young woman skeptical of the prince's story, who neverthless wins his love, and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is cursed by being turned into a frog forever, unless a woman kisses him and marries him within a week. For good measure, his squire Rodney is similarly ""frogged"".
Transported forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, an aging actress, Margo, impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their human selves (although dressed in Renaissance garb).
Prince John and Rodney begin their search for the woman who kissed John, with the reluctant help of a skeptical Kate. After a series of comic encounters and setbacks, the Prince, in his human form, finally meets Margo, who is performing Shakespeare's ""Romeo and Juliet"".  She decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"", and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
This movie reunites Bernadette Peters with her costar from Broadway's The Goodbye Girl, Martin Short, and her director from the movie Heartbeeps, Alan Arkush.
"
43,Prince Charming (2001 film),2012-11-11 23:08:49,522550623,False,QuasyBoy,added [[Category:Films directed by Allan Arkush]] using [[WP:HC|HotCat]],Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed and transported to present-day New York City. The movie stars Martin Short as a wizard squire of modest talents trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as a young woman skeptical of the prince's story, who neverthless wins his love, and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is cursed by being turned into a frog forever, unless a woman kisses him and marries him within a week. For good measure, his squire Rodney is similarly ""frogged"".
Transported forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, an aging actress, Margo, impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their human selves (although dressed in Renaissance garb).
Prince John and Rodney begin their search for the woman who kissed John, with the reluctant help of a skeptical Kate. After a series of comic encounters and setbacks, the Prince, in his human form, finally meets Margo, who is performing Shakespeare's ""Romeo and Juliet"".  She decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"", and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
This movie reunites Bernadette Peters with her costar from Broadway's The Goodbye Girl, Martin Short, and her director from the movie Heartbeeps, Alan Arkush.
"
44,Prince Charming (2001 film),2012-11-11 23:09:35,522550720,False,QuasyBoy,/* External links */ Added director template.,Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed and transported to present-day New York City. The movie stars Martin Short as a wizard squire of modest talents trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as a young woman skeptical of the prince's story, who neverthless wins his love, and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is cursed by being turned into a frog forever, unless a woman kisses him and marries him within a week. For good measure, his squire Rodney is similarly ""frogged"".
Transported forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, an aging actress, Margo, impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their human selves (although dressed in Renaissance garb).
Prince John and Rodney begin their search for the woman who kissed John, with the reluctant help of a skeptical Kate. After a series of comic encounters and setbacks, the Prince, in his human form, finally meets Margo, who is performing Shakespeare's ""Romeo and Juliet"".  She decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"", and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
This movie reunites Bernadette Peters with her costar from Broadway's The Goodbye Girl, Martin Short, and her director from the movie Heartbeeps, Alan Arkush.
"
45,Prince Charming (2001 film),2012-11-11 23:11:08,522550911,True,QuasyBoy,/* External links */,Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed and transported to present-day New York City. The movie stars Martin Short as a wizard squire of modest talents trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as a young woman skeptical of the prince's story, who neverthless wins his love, and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is cursed by being turned into a frog forever, unless a woman kisses him and marries him within a week. For good measure, his squire Rodney is similarly ""frogged"".
Transported forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, an aging actress, Margo, impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their human selves (although dressed in Renaissance garb).
Prince John and Rodney begin their search for the woman who kissed John, with the reluctant help of a skeptical Kate. After a series of comic encounters and setbacks, the Prince, in his human form, finally meets Margo, who is performing Shakespeare's ""Romeo and Juliet"".  She decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"", and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
This movie reunites Bernadette Peters with her costar from Broadway's The Goodbye Girl, Martin Short, and her director from the movie Heartbeeps, Alan Arkush.
"
46,Prince Charming (2001 film),2012-11-26 07:58:34,524918824,False,68.61.184.88,,Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed and transported to present-day New York City. The movie stars Martin Short as a wizard squire of modest talents trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as a young woman skeptical of the prince's story, who neverthless wins his love, and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is cursed by being turned into a frog forever, unless a woman kisses him and marries him within a week. For good measure, his squire Rodney is similarly ""frogged"".
Transported forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, an aging actress, Margo, impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their human selves (although dressed in Renaissance garb).
Prince John and Rodney begin their search for the woman who kissed John, with the reluctant help of a skeptical Kate. After a series of comic encounters and setbacks, the Prince, in his human form, finally meets Margo, who is performing Shakespeare's ""Romeo and Juliet"".  She decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"", and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
This movie reunites Bernadette Peters with her costar from Broadway's The Goodbye Girl, Martin Short, and her director from the movie Heartbeeps, Alan Arkush.
"
47,Prince Charming (2001 film),2013-02-24 01:54:50,539988834,False,67.171.217.5,,Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed and transported to present-day New York City. The movie stars Martin Short as a wizard squire of modest talents trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as a young woman skeptical of the prince's story, who neverthless wins his love, and Bernadette Peters as an actress who inadvertently lifts a 500-year curse. The movie is also known in other languages like, Békakirályfi - Édes kis hercegem (Hungary), Drömprinsen (Sweden), Ein Kuss mit Folgen (Germany), El príncipe encantado (Spain), O Príncipe Encantado (Brazil), O magemenos prigipas (Greece), Princ na belom konju (Serbia), Princ na bijelom konju (Croatia), Prince charmant (Canada), Sammakkoprinssi (Finland), Un príncipe encantado (Argentina). 
On his wedding day, Prince John commits a romantic indiscretion and is cursed by being turned into a frog forever, unless a woman kisses him and marries him within a week. For good measure, his squire Rodney is similarly ""frogged"".
Transported forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, an aging actress, Margo, impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their human selves (although dressed in Renaissance garb).
Prince John and Rodney begin their search for the woman who kissed John, with the reluctant help of a skeptical Kate. After a series of comic encounters and setbacks, the Prince, in his human form, finally meets Margo, who is performing Shakespeare's ""Romeo and Juliet"".  She decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"", and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
This movie reunites Bernadette Peters with her costar from Broadway's The Goodbye Girl, Martin Short, and her director from the movie Heartbeeps, Alan Arkush.
"
48,Prince Charming (2001 film),2013-02-24 01:55:27,539988915,False,67.171.217.5,,Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed and transported to present-day New York City. The movie stars Martin Short as a wizard squire of modest talents trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as a young woman skeptical of the prince's story, who neverthless wins his love, and Bernadette Peters as an actress who inadvertently lifts a 500-year curse. The movie is also known in other languages like, Békakirályfi - Édes kis hercegem (Hungary), Drömprinsen (Sweden), Ein Kuss mit Folgen (Germany), El príncipe encantado (Spain), O Príncipe Encantado (Brazil), O magemenos prigipas (Greece), Princ na belom konju (Serbia), Princ na bijelom konju (Croatia), Prince charmant (Canada), Sammakkoprinssi (Finland), Un príncipe encantado (Argentina). 
On his wedding day, Prince John commits a romantic indiscretion and is cursed by being turned into a frog forever, unless a woman kisses him and marries him within a week. For good measure, his squire Rodney is similarly ""frogged"".
Transported forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, an aging actress, Margo, impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their human selves (although dressed in Renaissance garb).
Prince John and Rodney begin their search for the woman who kissed John, with the reluctant help of a skeptical Kate. After a series of comic encounters and setbacks, the Prince, in his human form, finally meets Margo, who is performing Shakespeare's ""Romeo and Juliet"".  She decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"", and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
This movie reunites Bernadette Peters with her costar from Broadway's The Goodbye Girl, Martin Short, and her director from the movie Heartbeeps, Alan Arkush.
"
49,Prince Charming (2001 film),2013-02-24 01:56:58,539989077,False,67.171.217.5,,Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed and transported to present-day New York City. The movie stars Martin Short as a wizard squire of modest talents trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as a young woman skeptical of the prince's story, who neverthless wins his love, and Bernadette Peters as an actress who inadvertently lifts a 500-year curse. The movie is also known in other languages like, Békakirályfi - Édes kis hercegem (Hungary), Drömprinsen (Sweden), Ein Kuss mit Folgen (Germany), El príncipe encantado (Spain), O Príncipe Encantado (Brazil), O magemenos prigipas (Greece), Princ na belom konju (Serbia), Princ na bijelom konju (Croatia), Prince charmant (Canada), Sammakkoprinssi (Finland), Un príncipe encantado (Argentina). 
On his wedding day, Prince John commits a romantic indiscretion and is cursed by being turned into a frog forever, unless a woman kisses him and marries him within a week. For good measure, his squire Rodney is similarly ""frogged"".
Transported forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, an aging actress, Margo, impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their human selves (although dressed in Renaissance garb).
Prince John and Rodney begin their search for the woman who kissed John, with the reluctant help of a skeptical Kate. After a series of comic encounters and setbacks, the Prince, in his human form, finally meets Margo, who is performing Shakespeare's ""Romeo and Juliet"".  She decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"", and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
This movie reunites Bernadette Peters with her costar from Broadway's The Goodbye Girl, Martin Short, and her director from the movie Heartbeeps, Alan Arkush.
"
