"number","title","pageid","namespace","length","touched"
"8782","Generalized_method_of_moments","1975550","","21303","20200118144957"
"8783","Skew_lines","1975821","","10163","20200127212607"
"8784","David_Kelly_(mathematician)","1976032","","2379","20200118144957"
"8785","Littlewood–Offord_problem","1976420","","2738","20200118144958"
"8786","Impunity_game","1976511","","1951","20200126193928"
"8787","FastICA","1977119","","8617","20200118144958"
"8788","Crossed_module","1977281","","5608","20191019170302"
"8789","Conic_constant","1977696","","2495","20200118144959"
"8790","Logic_in_Islamic_philosophy","1978133","","10892","20200128230322"
"8791","William_Alvin_Howard","1978177","","2083","20200125215909"
"8792","Debabrata_Basu","1978708","","11330","20200118145000"
"8793","Logic_in_China","1978752","","6610","20200128230322"
"8794","Diederik_Korteweg","1978798","","6052","20200125221939"
"8795","Latin_letters_used_in_mathematics","1978904","","19133","20200105214231"
"8796","Research_Institute_for_Mathematical_Sciences","1978962","","2251","20200105190236"
"8797","Two-fluid_model","1979061","","1457","20200118145000"
"8798","Color_model","1979078","","30098","20200128230322"
"8799","Torricelli's_equation","1979961","","3316","20200118145000"
"8800","Hatching","1980381","","5131","20200121115958"
"8801","Bundle_gerbe","1981917","","4529","20200107180109"
"8802","Typographical_conventions_in_mathematical_formulae","1982652","","8989","20200118145002"
"8803","Lanczos_approximation","1982776","","6884","20200118145002"
"8804","Five_color_theorem","1982872","","9828","20200118145002"
"8805","Franciszek_Leja","1983106","","3356","20200118145002"
"8806","Herman_Auerbach","1983296","","1880","20200127075920"
"8807","Roman_Sikorski","1983335","","1976","20200119093707"
"8808","148_(number)","1983545","","4550","20200121121450"
"8809","F-coalgebra","1983769","","6550","20191223103205"
"8810","Gelfond's_constant","1984963","","9216","20200128230323"
"8811","Simply_typed_lambda_calculus","1986011","","24775","20200128230323"
"8812","Andrew_Odlyzko","1986042","","6675","20200127003625"
"8813","Symbolic_dynamics","1986263","","6425","20200128230323"
"8814","Subshift_of_finite_type","1986265","","11586","20200128230323"
"8815","Jody_Azzouni","1987344","","2485","20200107180113"
"8816","Guidobaldo_del_Monte","1987589","","4091","20200118145004"
"8817","XLispStat","1988114","","6398","20200118145004"
"8818","Marcel_J._E._Golay","1988182","","6388","20200118145004"
"8819","Sándor_Csörgő","1988234","","5482","20200128230821"
"8820","László_Kalmár","1988240","","5854","20200128230323"
"8821","Computational_cognition","1988689","","13873","20200118145004"
"8822","Euclidean_plane_isometry","1989599","","23222","20200118145005"
"8823","William_Nierenberg","1989661","","13620","20200118145005"
"8824","Ritz_method","1990060","","6180","20200118145005"
"8825","David_Cox_(statistician)","1990771","","14711","20200128230323"
"8826","Regulator_(automatic_control)","1990919","","2019","20191206161440"
"8827","Vlasov_equation","1991528","","14464","20200118145006"
"8828","Frege's_propositional_calculus","1991611","","22500","20200118145006"
"8829","Normed_algebra","1991870","","725","20200118145006"
"8830","Polylogism","1992983","","6753","20200118145006"
"8831","The_Laws_of_Thought","1993328","","7654","20200128230323"
"8832","D._G._Champernowne","1994574","","4494","20200118145007"
"8833","Swedish_grid","1994698","","2291","20200107180119"
"8834","Thermalisation","1996117","","6079","20200118145007"
"8835","Elliptic_transform","1996454","","138","20200124120438"
"8836","Subtended_angle","1999527","","1144","20191207132531"
"8837","Filip_Lundberg","1999950","","6593","20200118145010"
"8838","Reconstruction_from_zero_crossings","2000394","","1803","20191212181252"
"8839","Simple_precedence_grammar","2001331","","2965","20200118145011"
"8840","Idempotency_of_entailment","2002370","","861","20191206161441"
"8841","Hoàng_Tụy","2003075","","6425","20200118145012"
"8842","Ruth_Moufang","2003831","","3010","20200119132211"
"8843","FINO","2005111","","1371","20200118145012"
"8844","Tommaso_Ceva","2005652","","1987","20200118145012"
"8845","Monadology","2005972","","21104","20200128230324"
"8846","Low_(complexity)","2006468","","6671","20200128230324"
"8847","Zacharias_Dase","2007187","","3005","20200107180130"
"8848","Tiling_with_rectangles","2008741","","1547","20200118145014"
"8849","George_Blakley","2008841","","4878","20200125221941"
"8850","Plan_(archaeology)","2009015","","5176","20200129162251"
"8851","Regularization_(mathematics)","2009061","","23449","20200118145015"
"8852","Small-angle_approximation","2009207","","9909","20200118145015"
"8853","Ivor_Grattan-Guinness","2010784","","15064","20200128230325"
"8854","Sparsely_totient_number","2011159","","2000","20200118145017"
"8855","Ground_expression","2011627","","4122","20200118145017"
"8856","Wirth–Weber_precedence_relationship","2012013","","4902","20200118145017"
"8857","Operator-precedence_grammar","2012147","","10429","20200118145017"
"8858","Johannes_Schöner","2012511","","7998","20200128230325"
"8859","Karp's_21_NP-complete_problems","2012564","","4697","20200118145017"
"8860","Klotski","2013362","","12982","20200118145018"
"8861","Useless_rules","2014633","","3139","20200118145018"
"8862","Qutb_al-Din_al-Shirazi","2014775","","14381","20200121001745"
"8863","Henry_Marshall_Tory","2015591","","8756","20200128230325"
"8864","Indian_logic","2015980","","21695","20200128230325"
"8865","Giovanni_Battista_Zupi","2015994","","1447","20200122014115"
"8866","List_of_knot_theory_topics","2016033","","6767","20191122182424"
"8867","Spidron","2016606","","7680","20200118145019"
"8868","Fujiwhara_effect","2016798","","7200","20200120023954"
"8869","Uniquely_inversible_grammar","2016807","","1157","20200126212714"
"8870","Nichols_plot","2017203","","2565","20200128230325"
"8871","Least_mean_squares_filter","2017311","","15790","20200128230325"
"8872","Recursive_least_squares_filter","2017338","","20809","20200128230325"
"8873","Set_packing","2017636","","11760","20200128230325"
"8874","Conway's_Soldiers","2017897","","8395","20200127120828"
"8875","Join_selection_factor","2017966","","572","20200107180142"
"8876","APX","2018925","","7365","20191221035917"
"8877","Spacetime_symmetries","2019131","","10731","20200118145020"
"8878","Anti-psychologism","2021691","","5975","20200118145022"
"8879","Shell_theorem","2025989","","27991","20200118145025"
"8880","Hyperbolic_secant_distribution","2026043","","5595","20200128143247"
"8881","Complete_mixing","2026096","","1211","20200126193928"
"8882","Hellmann–Feynman_theorem","2028282","","15161","20200129153733"
"8883","Richard_Watson_(bishop_of_Llandaff)","2029423","","6721","20200118145026"
"8884","Variational_perturbation_theory","2029635","","4121","20200128230326"
"8885","Critical_exponent","2029677","","18907","20200128230326"
"8886","Schanuel's_conjecture","2031353","","9990","20200122014115"
"8887","Reed–Muller_code","2032752","","22935","20200118145028"
"8888","Painlevé_transcendents","2033003","","18293","20200127041045"
"8889","Back-and-forth_method","2033586","","5340","20200118145028"
"8890","Covering_set","2034219","","6466","20200128230326"
"8891","154_(number)","2034838","","4420","20200121053841"
"8892","Gibbs'_inequality","2035678","","5407","20200118145028"
"8893","Abstract_analytic_number_theory","2035764","","8275","20200118145028"
"8894","Paper_bag_problem","2035985","","4037","20200118145028"
"8895","Bar_product","2036423","","3501","20200118145028"
"8896","Death_Wish_(Star_Trek:_Voyager)","2037001","","7126","20200120024000"
"8897","Geodesics_in_general_relativity","2037563","","24800","20200128230326"
"8898","Lazy_caterer's_sequence","2038304","","5045","20200118145030"
"8899","Lens_(geometry)","2038396","","3514","20200118145030"
"8900","Theoretical_astronomy","2039133","","33076","20200122014115"
"8901","Madelung_constant","2040454","","13285","20200128230326"
"8902","A_System_of_Logic","2041157","","4399","20200128230326"
"8903","ED50","2042949","","3804","20200114043832"
"8904","Flattening","2043875","","6468","20200128230326"
"8905","Wilhelm_Wirtinger","2044921","","7073","20200125215909"
"8906","Petrov_classification","2045417","","16961","20200118145033"
"8907","Segre_classification","2045451","","1184","20200118145033"
"8908","Chaff_algorithm","2045930","","1651","20200118145034"
"8909","Coincidence_point","2047150","","2614","20200118145034"
"8910","Polarization_identity","2047965","","11651","20200118162210"
"8911","216_(number)","2048236","","3125","20200121053841"
"8912","Kumaraswamy_distribution","2049583","","8163","20200123235038"
"8913","Least_slack_time_scheduling","2050185","","2169","20191206161445"
"8914","Steady_change","2050224","","1561","20200128230326"
"8915","Fetch-and-add","2050276","","7266","20200118145034"
"8916","Coulter_counter","2051480","","15719","20200127134627"
"8917","Proportional_control","2051812","","10183","20200118145036"
"8918","Zaslavskii_map","2052935","","2347","20200118145037"
"8919","Kaplan–Yorke_map","2053018","","2364","20200118145037"
"8920","Yajilin","2054776","","2289","20200128230327"
"8921","Hypergeometric_function","2055223","","37801","20200128230327"
"8922","Digital_room_correction","2055436","","4978","20200107180208"
"8923","Craig_interpolation","2056790","","8249","20200118145038"
"8924","Void_type","2056815","","4844","20200118145038"
"8925","Stable_polynomial","2057699","","3878","20191203235229"
"8926","Substructure_(mathematics)","2057747","","6106","20200118145040"
"8927","Twelf","2058228","","7143","20200118145040"
"8928","Pre-algebra","2058464","","1931","20200118145040"
"8929","Le_Chiffre","2058776","","15730","20200129154845"
"8930","Scientific_community_metaphor","2058995","","12816","20200107180210"
"8931","List_of_set_theory_topics","2059448","","8911","20200120024005"
"8932","Barnes_G-function","2060183","","10809","20200118145041"
"8933","Sequential_game","2060863","","3668","20200126193928"
"8934","Backward_induction","2060912","","21480","20200126193928"
"8935","Projective_vector_field","2061978","","5864","20200118145042"
"8936","Induction_puzzles","2062017","","11411","20200122014115"
"8937","Alfred_Tauber","2062344","","24030","20200128230327"
"8938","Duffing_map","2062868","","1208","20200107180213"
"8939","Victor_Wickerhauser","2063140","","3298","20200128230327"
"8940","Symplectic_integrator","2063558","","19404","20200118145042"
"8941","Euler–Bernoulli_beam_theory","2064935","","46437","20200118145043"
"8942","IDEA_NXT","2067069","","3067","20200118145044"
"8943","Routh–Hurwitz_theorem","2067581","","4882","20200118145044"
"8944","El_Farol_Bar_problem","2067647","","10619","20200126193928"
"8945","Pentation","2067772","","6957","20200118145044"
"8946","List_of_chaotic_maps","2067823","","30109","20200125221946"
"8947","Tent_map","2068153","","8761","20200107180218"
"8948","Hitori","2068275","","4107","20200115191358"
"8949","Steven_Haberman","2068345","","1778","20200107180218"
"8950","Costas_array","2068445","","12545","20200118145045"
"8951","Thrasyllus_of_Mendes","2068728","","11142","20200127172255"
"8952","Stability_radius","2068993","","7811","20190821052855"
"8953","Triangle_group","2069342","","15846","20200118145045"
"8954","Lebesgue's_lemma","2069644","","679","20191206161446"
"8955","Popular_mathematics","2069923","","8762","20200128230327"
"8956","156_(number)","2070023","","4568","20200121053841"
"8957","Heun_function","2070045","","4890","20200118145045"
"8958","Lebesgue_constant","2070065","","524","20200107180219"
"8959","Luis_Caffarelli","2070173","","7394","20200128230327"
"8960","Lebesgue_constant_(interpolation)","2070188","","11211","20200118145045"
"8961","Björn_Engquist","2070192","","4850","20200118145045"
"8962","Heinz-Otto_Kreiss","2070195","","3301","20200118180050"
"8963","Pumping_lemma_for_regular_languages","2070351","","15506","20200118145045"
"8964","Rabinovich–Fabrikant_equations","2070411","","5868","20200118145045"
"8965","Stochastic_neural_network","2070605","","1208","20200118145045"
"8966","Q-theta_function","2070635","","1149","20200107180220"
"8967","Elliptic_gamma_function","2070683","","2453","20200118145045"
"8968","Pretopological_space","2071260","","2408","20180814232651"
"8969","Picard–Fuchs_equation","2071385","","3632","20200118145048"
"8970","Riemann's_differential_equation","2071666","","5589","20200118145048"
"8971","Win-win_game","2072393","","3625","20200126193928"
"8972","Willmore_energy","2072431","","4923","20200120101606"
"8973","Category_of_small_categories","2072741","","2625","20200118145048"
"8974","Second-order_cybernetics","2073462","","27433","20200128230327"
"8975","Manifold","2073470","","72421","20200128230327"
"8976","Daniel_Pedoe","2073714","","13244","20200118145049"
"8977","Batcher_odd–even_mergesort","2075215","","4537","20200128230327"
"8978","Correlation_dimension","2075246","","4790","20200118145049"
"8979","Glaisher–Kinkelin_constant","2076831","","4419","20200118145050"
"8980","Holyhedron","2076964","","2065","20200118145050"
"8981","CO-OPN","2078596","","2591","20200107180226"
"8982","Ettingshausen_effect","2078801","","2542","20200118145050"
"8983","Gauss's_constant","2079065","","2860","20200118145050"
"8984","Cauchy_index","2079538","","2858","20170927203506"
"8985","Statistica","2079997","","9282","20200127133621"
"8986","Mathematical_psychology","2081516","","27418","20200120024011"
"8987","Chapman_function","2081987","","1587","20200118145053"
"8988","Bézout_matrix","2082354","","6015","20200118145053"
"8989","R._Duncan_Luce","2082723","","8604","20200125221947"
"8990","Beck's_monadicity_theorem","2082726","","8543","20200118145053"
"8991","Beck's_theorem_(geometry)","2082759","","6756","20200118145053"
"8992","Carl_R._de_Boor","2082783","","9179","20200125221947"
"8993","Navigation_mesh","2083415","","5889","20200118145053"
"8994","Going_up_and_going_down","2083445","","8263","20200128230327"
"8995","Test_and_test-and-set","2084574","","3114","20200128230327"
"8996","Direct_sum","2084687","","11875","20200128230327"
"8997","Diffusing_update_algorithm","2085170","","6623","20200107180231"
"8998","Artin's_conjecture_on_primitive_roots","2085185","","4177","20200118145054"
"8999","Hermite_interpolation","2085700","","8114","20200118145054"
"9000","Fibred_category","2086749","","24336","20200128230327"
"9001","Kruskal–Szekeres_coordinates","2089093","","17315","20200118145057"
"9002","Linear_multistep_method","2090865","","23185","20200118145057"
"9003","Fault_tolerance","2091393","","37022","20200128230327"
"9004","Nucleic_acid_double_helix","2091495","","39196","20200125221948"
"9005","Volterra_integral_equation","2091691","","5007","20200118145058"
"9006","Harry_Dym","2092501","","3413","20200118145058"
"9007","Radical_axis","2093844","","12192","20200118145059"
"9008","Power_of_a_point","2094044","","10510","20200118145059"
"9009","Abel_polynomials","2094497","","1563","20200118145059"
"9010","Warren_Ewens","2095764","","4275","20200118145100"
"9011","Yves_Meyer","2096465","","8232","20200126122430"
"9012","Anti-art","2097128","","45535","20200128230327"
"9013","Totally_positive_matrix","2097524","","3225","20200118145100"
"9014","Miller_Puckette","2097755","","4233","20200118145100"
"9015","T-norm","2099179","","19909","20200128230327"
"9016","Mimic_function","2099451","","1490","20200107180240"
"9017","Waterproofing","2099543","","12980","20200118145101"
"9018","Attribute-oriented_programming","2099600","","4906","20200122014116"
"9019","How_to_Lie_with_Statistics","2099648","","4523","20200128230327"
"9020","Pseudopotential","2099759","","17050","20200128230327"
"9021","Information_revolution","2100075","","16034","20200128230327"
"9022","Beat_(acoustics)","2101485","","12958","20200128230327"
"9023","Conservativity_theorem","2101754","","1895","20190720065408"
"9024","Geoffrey_Shepherd","2105507","","1849","20200118145103"
"9025","Peter_Swinnerton-Dyer","2105540","","7670","20200128230327"
"9026","Cyclically_reduced_word","2105607","","1177","20200118145103"
"9027","Morton's_theorem","2107483","","8409","20200125221949"
"9028","Péter_Frankl","2107748","","6456","20200120142014"
"9029","Master_of_Mathematics","2108291","","4566","20200118145104"
"9030","Requirements_management","2109782","","17403","20200128230327"
"9031","New_York_State_Mathematics_League","2110951","","420","20190720065408"
"9032","Rayleigh–Ritz_method","2111994","","12770","20200118145106"
"9033","Callippus","2114115","","3060","20200127172255"
"9034","Duoprism","2114155","","17670","20200128230327"
"9035","Duocylinder","2114445","","6214","20200128230327"
"9036","Max_Planck_Institute_for_Mathematics_in_the_Sciences","2114506","","1726","20200124172432"
"9037","Manuel_Sadosky","2114787","","4081","20200107180251"
"9038","Meyer's_theorem","2115190","","2765","20200118145108"
"9039","J._Doyne_Farmer","2115447","","27512","20200118145109"
"9040","Mathematical_Olympiad_Program","2115804","","8188","20200118231109"
"9041","Trajectory_optimization","2116830","","26509","20200118145109"
"9042","Topological_manifold","2119193","","16918","20200118145110"
"9043","Crystallinity","2119658","","2539","20200128230327"
"9044","Audio_converter","2119717","","1238","20191026140411"
"9045","Retract","2120001","","17420","20200118145111"
"9046","Faraday_paradox","2120343","","36646","20200128230327"
"9047","Metro_Ethernet","2120578","","12023","20200118145111"
"9048","313_(number)","2121038","","2952","20200118145111"
"9049","Étienne_Pascal","2121127","","2558","20200118145111"
"9050","Polish_Mathematical_Society","2121791","","6683","20200120184522"
"9051","Characterizations_of_the_category_of_topological_spaces","2123123","","9211","20200128230327"
"9052","Moving-knife_procedure","2126854","","1845","20200126193928"
"9053","Envy-free_cake-cutting","2126915","","41287","20200118145115"
"9054","Bankruptcy_problem","2127097","","1862","20200126193928"
"9055","Two-player_game","2127195","","1696","20200118145115"
"9056","Number_density","2127679","","6484","20200123113451"
"9057","Central_binomial_coefficient","2128244","","4648","20200118145115"
"9058","Minkowski_(crater)","2128342","","5463","20200118145115"
"9059","Pascal's_rule","2128500","","5160","20200128230327"
"9060","Kurt_Gödel_Society","2129012","","1370","20190720065412"
"9061","Sentence_(mathematical_logic)","2129527","","3568","20200118145116"
"9062","Inverse_dynamics","2129591","","7751","20200118145116"
"9063","Degree_distribution","2129782","","6186","20200122014116"
"9064","Activity_(UML)","2130559","","894","20191206161450"
"9065","The_Bertrand_Russell_Case","2130642","","6076","20200118145116"
"9066","Fixed-point_index","2132356","","2424","20200128230327"
"9067","Goertzel_algorithm","2133529","","19045","20200125221950"
"9068","Principles_of_Mathematical_Logic","2134047","","3513","20200128230328"
"9069","Carl_Pomerance","2134159","","3432","20200127230009"
"9070","Snapshot_(computer_storage)","2135962","","7525","20200118145117"
"9071","Lattice_multiplication","2137236","","8704","20200118145117"
"9072","Jean_van_Heijenoort","2137251","","10695","20200127172255"
"9073","Prewellordering","2137523","","5131","20200118145117"
"9074","Quantum_programming","2137644","","25671","20200128153633"
"9075","European_Association_for_Theoretical_Computer_Science","2137672","","8406","20200120131556"
"9076","Ordinal_arithmetic","2139226","","29986","20200128230328"
"9077","Finite_morphism","2139357","","6614","20200118145119"
"9078","A_Course_of_Modern_Analysis","2139612","","5512","20200128230328"
"9079","Moore_space_(algebraic_topology)","2139649","","1537","20200128230328"
"9080","Product_term","2139702","","1012","20200128230328"
"9081","Mass_ratio","2139849","","3102","20200118145119"
"9082","Notation_in_probability_and_statistics","2142734","","7871","20200122014117"
"9083","Procept","2142840","","1778","20190720065414"
"9084","Glossary_of_probability_and_statistics","2142850","","28408","20200122014117"
"9085","Ky_Fan_inequality","2143560","","8215","20200118145122"
"9086","Multicategory","2145170","","7757","20200123171605"
"9087","Full_cycle","2145989","","2197","20191206161452"
"9088","Steenrod_algebra","2146220","","21719","20200118145123"
"9089","Change_of_variables","2146848","","11459","20200122014117"
"9090","Invariants_of_tensors","2147961","","6361","20200118145124"
"9091","Social_peer-to-peer_processes","2148069","","28269","20200122200909"
"9092","Plastic_number","2148532","","12904","20200127075920"
"9093","Uniformization_(set_theory)","2148548","","2892","20200120183240"
"9094","Quantifier_elimination","2150441","","7834","20200118145125"
"9095","Counting_quantification","2150531","","1097","20200111130257"
"9096","PGPfone","2150535","","3606","20200107180316"
"9097","Irving_S._Reed","2151050","","5933","20200118145126"
"9098","Gustave_Solomon","2151199","","4748","20200119153051"
"9099","Robert_McEliece","2151291","","3686","20200120150848"
"9100","Pascal's_simplex","2151329","","8693","20190516064153"
"9101","Integer_overflow","2151421","","28482","20200124100932"
"9102",".localhost","2151697","","2002","20200127173120"
"9103","Zero-knowledge_password_proof","2152316","","3073","20200118145126"
"9104","Antiisomorphism","2152465","","3335","20200118145126"
"9105","Masahiko_Fujiwara","2153158","","2646","20200114003712"
"9106","Donald_in_Mathmagic_Land","2153635","","11654","20200128112556"
"9107","George_Adomian","2155339","","1833","20200112174228"
"9108","List_of_hash_functions","2155690","","7810","20200120154712"
"9109","Common_Algebraic_Specification_Language","2156387","","1998","20200120183240"
"9110","Institution_(computer_science)","2156522","","6514","20200128230329"
"9111","Jean-Étienne_Montucla","2157781","","5080","20200128230329"
"9112","Dynamical_billiards","2160429","","27200","20200118231110"
"9113","Eigenvalues_and_eigenvectors","2161429","","99665","20200128051411"
"9114","Yan_Tan_Tethera","2161528","","14634","20200128230329"
"9115","Padovan_sequence","2161709","","11768","20200128230329"
"9116","Undulating_number","2163279","","1831","20200118145133"
"9117","Dini_derivative","2163404","","3430","20200118145133"
"9118","Sieve_(category_theory)","2163544","","6081","20200118145133"
"9119","Peaucellier–Lipkin_linkage","2163562","","11517","20200118145133"
"9120","The_Bottle_Imp","2164610","","15318","20200128230329"
"9121","Hilbert's_twelfth_problem","2164726","","8466","20200118145135"
"9122","Mathemagician","2164767","","2953","20200128230329"
"9123","Homological_mirror_symmetry","2164886","","8854","20200118145135"
"9124","Rosser's_theorem","2165486","","1395","20200118145135"
"9125","Thomas_Kailath","2166557","","11048","20200128230329"
"9126","Empty_domain","2166801","","3045","20190720065417"
"9127","HP_FOCUS","2167172","","2673","20200118145136"
"9128","Gertrude_Mary_Cox","2168672","","9818","20200127232503"
"9129","F-algebra","2168700","","13621","20200125235953"
"9130","Password-based_cryptography","2168837","","1124","20191206161454"
"9131","Asset_allocation","2168889","","21659","20200118145137"
"9132","Evert_Willem_Beth","2170919","","5793","20200118143829"
"9133","Ponderomotive_force","2171486","","7930","20200128230329"
"9134","David_Masser","2172777","","2393","20200126235935"
"9135","Luby_transform_code","2172840","","10082","20190925065338"
"9136","Lamport_timestamps","2173021","","9238","20200118145139"
"9137","Logical_holism","2173686","","665","20200107180337"
"9138","Small_subgroup_confinement_attack","2173873","","1598","20200118145139"
"9139","Chen–Ho_encoding","2174079","","44798","20200118145139"
"9140","Piecewise_linear_manifold","2174184","","6351","20200118145139"
"9141","Reduced_product","2174269","","2045","20200118145139"
"9142","Loop_space","2174332","","4325","20200118145139"
"9143","Sylvester_matrix","2174514","","5957","20200118145139"
"9144","Hashiwokakero","2174531","","5638","20200128230330"
"9145","Fillomino","2174884","","5599","20200107180338"
"9146","Attacking_Faulty_Reasoning","2175085","","4702","20200118145140"
"9147","Method_of_moments_(statistics)","2175504","","6688","20200120024034"
"9148","Vojtěch_Jarník","2175894","","20307","20200126132009"
"9149","Interval_arithmetic","2176160","","54748","20200128230330"
"9150","Generalized_processor_sharing","2177239","","5895","20200118145141"
"9151","Michael_Resnik","2178847","","5835","20200127172255"
"9152","Daphne_Koller","2179138","","12478","20200128230330"
"9153","Airport_problem","2179555","","2034","20200126193928"
"9154","Obstruction_theory","2179639","","8216","20200118145142"
"9155","Cut_(graph_theory)","2180494","","8991","20200118145142"
"9156","Hauptvermutung","2180532","","5709","20200128230330"
"9157","Kirby–Siebenmann_class","2180593","","2105","20200118145142"
"9158","Jump_process","2180750","","2507","20200118145143"
"9159","Donaldson's_theorem","2180754","","6191","20200118145143"
"9160","Tarski's_axioms","2181360","","21395","20200128230330"
"9161","Math_for_America","2182307","","6535","20200118145143"
"9162","Reid_W._Barton","2182722","","7187","20200118145145"
"9163","Spaceland_(novel)","2183179","","4045","20200107180346"
"9164","Karl_Georg_Christian_von_Staudt","2186050","","12244","20200128230330"
"9165","Ciphertext_indistinguishability","2187252","","14837","20200118145147"
"9166","Complex_Lie_group","2187847","","3472","20200126232329"
"9167","Drinking_bird","2189384","","21394","20200125233740"
"9168","Corner_solution","2189949","","3553","20191206161455"
"9169","Complete_market","2189987","","5503","20200118145148"
"9170","Internal_set","2190765","","3055","20200118145148"
"9171","Chinese_numerology","2191357","","15607","20200118145149"
"9172","Chinese_number_gestures","2191513","","11554","20200118145149"
"9173","Fill-In_(puzzle)","2191607","","5437","20200107180351"
"9174","Rectification_(geometry)","2192366","","15434","20200128230330"
"9175","Actor_model_theory","2194283","","12946","20191206161455"
"9176","Actor_model_implementation","2194320","","14069","20200118145151"
"9177","Resultant","2195020","","44624","20200118145151"
"9178","Actor_model_and_process_calculi","2195909","","25628","20200118145151"
"9179","Tom_M._Apostol","2196529","","7388","20200128230330"
"9180","Gauss–Kuzmin_distribution","2196799","","4778","20200118145151"
"9181","IP_(complexity)","2197070","","31158","20200118145152"
"9182","SYSTAT_(software)","2197220","","2162","20200118145152"
"9183","MakeIndex","2198949","","1167","20200128230330"
"9184","Cross-covariance","2198965","","7707","20200122014117"
"9185","The_PracTeX_Journal","2200848","","1484","20200107180359"
"9186","Angle_of_arrival","2201447","","2391","20200107180359"
"9187","Recurrence_quantification_analysis","2201538","","11560","20200118145154"
"9188","Stickelberger's_theorem","2202290","","7326","20200118145155"
"9189","Thermal_decomposition","2202301","","3820","20200118145155"
"9190","TUGboat","2202360","","1064","20200107180400"
"9191","Eduard_Helly","2202570","","5899","20200118145155"
"9192","David_Blackwell","2202900","","15230","20200126104148"
"9193","LITS","2203332","","1538","20190720065424"
"9194","Futures_and_promises","2203507","","41241","20200125221956"
"9195","Jaccard_index","2203756","","20707","20200118145156"
"9196","Spaghetti_sort","2204154","","3063","20200118145156"
"9197","Concurrent_lines","2206157","","10379","20200118145157"
"9198","Surface_power_density","2207789","","4617","20200118145157"
"9199","Synchronous_programming_language","2211347","","5851","20200107180407"
"9200","Dorothy_Maud_Wrinch","2211590","","17158","20200128230330"
"9201","Sampled_data_system","2211723","","1492","20200118145159"
"9202","Lovász_local_lemma","2211763","","11144","20200118145159"
"9203","Lustre_(programming_language)","2211835","","2871","20200118145159"
"9204","Averest","2211949","","1341","20200107180407"
"9205","Detailed_balance","2212867","","34086","20200126212950"
"9206","Generic_filter","2213247","","2377","20200118145200"
"9207","Temporal_logic_of_actions","2214113","","2198","20200118145200"
"9208","Poisson_kernel","2214583","","8392","20200118145202"
"9209","Geometry_processing","2214847","","28639","20200118145202"
"9210","Procedural_generation","2215623","","18518","20200129163131"
"9211","Term_algebra","2216678","","6428","20200118145203"
"9212","Apéry's_constant","2216711","","22143","20200128111036"
"9213","Circular_symmetry","2217599","","4179","20200118145203"
"9214","Solenoid_(mathematics)","2217712","","6823","20200128230330"
"9215","Crystallographic_restriction_theorem","2218040","","17220","20200118145203"
"9216","Blum_integer","2218352","","3009","20200123230221"
"9217","Mental_poker","2218782","","15581","20200107180413"
"9218","Proofs_involving_the_addition_of_natural_numbers","2219011","","4690","20200128230330"
"9219","Jean-Jacques_Quisquater","2220831","","2560","20200119093425"
"9220","Teleogenesis","2220846","","687","20190720065426"
"9221","Cycles_and_fixed_points","2221032","","11691","20200118145205"
"9222","Stanisław_Radziszowski","2221337","","2805","20200118145205"
"9223","AMD_Core_Math_Library","2221763","","2982","20200125221957"
"9224","Somos'_quadratic_recurrence_constant","2223645","","2061","20200128230331"
"9225","William_Gemmell_Cochran","2223833","","4224","20200128230331"
"9226","Strong_cryptography","2223940","","9554","20200118145206"
"9227","MonoUML","2224480","","1246","20200125221957"
"9228","Australian_Science_and_Mathematics_School","2224738","","3979","20200107180418"
"9229","International_Society_for_the_Interdisciplinary_Study_of_Symmetry","2225052","","6221","20200128230331"
"9230","Júlio_César_de_Mello_e_Souza","2226053","","12503","20200128230331"
"9231","1458_(number)","2226057","","1093","20200121053841"
"9232","Recursive_data_type","2227485","","7447","20200118145208"
"9233","Stirling_numbers_of_the_second_kind","2229292","","21231","20200128230331"
"9234","Stirling_numbers_of_the_first_kind","2229296","","43699","20200118145209"
"9235","Frölicher_space","2229523","","1898","20200118145209"
"9236","Stack_search","2229783","","1579","20200112211852"
"9237","Content_validity","2229899","","6540","20200118145209"
"9238","List_of_computer_algebra_systems","2230309","","28441","20200125221958"
"9239","Lambda_lifting","2230361","","74089","20200127141414"
"9240","Universally_measurable_set","2231292","","4952","20200118145209"
"9241","Distribution_ensemble","2231480","","1339","20200128230331"
"9242","Pseudorandom_ensemble","2231589","","833","20200128230331"
"9243","Ibn_Sahl_(mathematician)","2231772","","8248","20200128230331"
"9244","Edward_Routh","2233179","","11571","20200128001840"
"9245","Basic_hypergeometric_series","2233526","","10932","20200128230331"
"9246","Existential_graph","2235037","","15255","20200127075921"
"9247","Octahedral_molecular_geometry","2235522","","15258","20200122012255"
"9248","Leo_Perutz","2235670","","9961","20200129075804"
"9249","List_of_properties_of_sets_of_reals","2236863","","1433","20190821052855"
"9250","Late_fee","2236984","","7657","20200118145213"
"9251","Cohesion_(chemistry)","2237309","","4061","20200107180428"
"9252","Association_scheme","2238152","","17531","20200128230332"
"9253","Indian_Statistical_Institute","2238418","","57905","20200129092222"
"9254","Freiman's_theorem","2240299","","14576","20200120044647"
"9255","Generalized_arithmetic_progression","2240347","","3139","20200118145214"
"9256","Comparison_of_SSH_clients","2240615","","22675","20200122010018"
