,URL,Type
737,/wiki/Epigenetics,Biology
738,/wiki/Regulation_of_gene_expression,Biology
739,/wiki/Meiosis,Biology
740,/wiki/Mitosis,Biology
741,/wiki/Post-transcriptional_modification,Biology
742,/wiki/Biochemistry,Biology
743,/wiki/Carbohydrate,Biology
744,/wiki/Enzyme,Biology
745,/wiki/Lipid,Biology
746,/wiki/Metabolism,Biology
747,/wiki/Nucleic_acid,Biology
748,/wiki/Photosynthesis,Biology
749,/wiki/Protein,Biology
750,/wiki/Glossary_of_biology,Biology
751,/wiki/Glossary_of_botanical_terms,Biology
752,/wiki/Glossary_of_ecology,Biology
753,/wiki/Glossary_of_plant_morphology,Biology
754,/wiki/History_of_biology,Biology
755,/wiki/History_of_agricultural_science,Biology
756,/wiki/History_of_anatomy,Biology
757,/wiki/History_of_biochemistry,Biology
758,/wiki/History_of_biotechnology,Biology
759,/wiki/History_of_botany,Biology
760,/wiki/History_of_ecology,Biology
761,/wiki/History_of_evolutionary_thought,Biology
762,/wiki/History_of_genetics,Biology
763,/wiki/History_of_geology,Biology
764,/wiki/Timeline_of_immunology,Biology
765,/wiki/History_of_medicine,Biology
766,/wiki/History_of_model_organisms,Biology
767,/wiki/History_of_molecular_biology,Biology
768,/wiki/History_of_molecular_evolution,Biology
769,/wiki/History_of_paleontology,Biology
770,/wiki/History_of_phycology,Biology
771,/wiki/History_of_plant_systematics,Biology
772,/wiki/History_of_RNA_biology,Biology
773,/wiki/History_of_zoology_(since_1859),Biology
774,/wiki/History_of_zoology_(through_1859),Biology
775,/wiki/Cold_Spring_Harbor_Laboratory,Biology
776,/wiki/Laboratory_of_Molecular_Biology,Biology
777,/wiki/Marine_Biological_Laboratory,Biology
778,/wiki/Max_Planck_Society,Biology
779,/wiki/Pasteur_Institute,Biology
780,/wiki/Rockefeller_University,Biology
781,/wiki/Rothamsted_Experimental_Station,Biology
782,/wiki/Stazione_Zoologica,Biology
783,/wiki/Woods_Hole_Oceanographic_Institution,Biology
784,/wiki/Germ_theory_of_disease,Biology
785,/wiki/Central_dogma_of_molecular_biology,Biology
786,/wiki/Darwinism,Biology
787,/wiki/Great_chain_of_being,Biology
788,/wiki/Biological_organisation,Biology
789,/wiki/Lamarckism,Biology
790,/wiki/One_gene%E2%80%93one_enzyme_hypothesis,Biology
791,/wiki/Protocell,Biology
792,/wiki/RNA_world_hypothesis,Biology
793,/wiki/Sequence_hypothesis,Biology
794,/wiki/Spontaneous_generation,Biology
795,/wiki/Classical_antiquity,Biology
796,/wiki/Aristotle,Biology
797,/wiki/Aristotle%27s_biology,Biology
798,/wiki/On_Generation_and_Corruption,Biology
799,/wiki/History_of_Animals,Biology
800,/wiki/Theophrastus,Biology
801,/wiki/Historia_Plantarum_(Theophrastus),Biology
802,/wiki/Pedanius_Dioscorides,Biology
803,/wiki/De_Materia_Medica,Biology
804,/wiki/Galen,Biology
805,/wiki/The_Renaissance,Biology
806,/wiki/Early_Modern,Biology
807,/wiki/Conrad_Gessner,Biology
808,/wiki/Historia_animalium_(Gessner),Biology
809,/wiki/Andreas_Vesalius,Biology
810,/wiki/De_humani_corporis_fabrica,Biology
811,/wiki/William_Harvey,Biology
812,/wiki/Exercitatio_Anatomica_de_Motu_Cordis_et_Sanguinis_in_Animalibus,Biology
813,/wiki/Frederik_Ruysch,Biology
814,/wiki/Jan_Swammerdam,Biology
815,/wiki/Antonie_van_Leeuwenhoek,Biology
816,/wiki/Marcello_Malpighi,Biology
817,/wiki/Robert_Hooke,Biology
818,/wiki/Micrographia,Biology
819,/wiki/Francesco_Redi,Biology
820,/wiki/Evolution,Biology
821,/wiki/Carl_Linnaeus,Biology
822,/wiki/Systema_Naturae,Biology
823,"/wiki/Georges-Louis_Leclerc,_Comte_de_Buffon",Biology
824,/wiki/Histoire_Naturelle,Biology
825,/wiki/Jean-Baptiste_Lamarck,Biology
826,/wiki/Philosophie_Zoologique,Biology
827,/wiki/Alexander_von_Humboldt,Biology
828,/wiki/Charles_Lyell,Biology
829,/wiki/Principles_of_Geology,Biology
830,/wiki/Charles_Darwin,Biology
831,/wiki/On_the_Origin_of_Species,Biology
832,/wiki/The_Descent_of_Man,Biology
833,/wiki/Gregor_Mendel,Biology
834,/wiki/Alfred_Russel_Wallace,Biology
835,/wiki/Martinus_Beijerinck,Biology
836,/wiki/Henry_Walter_Bates,Biology
837,/wiki/Modern_synthesis_(20th_century),Biology
838,/wiki/William_Bateson,Biology
839,/wiki/Theodosius_Dobzhansky,Biology
840,/wiki/Genetics_and_the_Origin_of_Species,Biology
841,/wiki/Ronald_Fisher,Biology
842,/wiki/E._B._Ford,Biology
843,/wiki/J._B._S._Haldane,Biology
844,/wiki/Ernst_Mayr,Biology
845,/wiki/Thomas_Hunt_Morgan,Biology
846,/wiki/George_Gaylord_Simpson,Biology
847,/wiki/Hugo_de_Vries,Biology
848,/wiki/Sewall_Wright,Biology
849,/wiki/Stephen_Jay_Gould,Biology
850,/wiki/W._D._Hamilton,Biology
851,/wiki/Lynn_Margulis,Biology
852,/wiki/Alexander_Oparin,Biology
853,/wiki/George_C._Williams_(biologist),Biology
854,/wiki/Carl_Woese,Biology
855,/wiki/Microbiology,Biology
856,/wiki/Ferdinand_Cohn,Biology
857,/wiki/Alexander_Fleming,Biology
858,/wiki/Felix_d%27Herelle,Biology
859,/wiki/Robert_Koch,Biology
860,/wiki/Louis_Pasteur,Biology
861,/wiki/Lazzaro_Spallanzani,Biology
862,/wiki/Sergei_Winogradsky,Biology
863,/wiki/Developmental_biology,Biology
864,/wiki/Evolutionary_developmental_biology,Biology
865,/wiki/Karl_Ernst_von_Baer,Biology
866,/wiki/Gavin_de_Beer,Biology
867,/wiki/Sean_B._Carroll,Biology
868,/wiki/Scott_F._Gilbert,Biology
869,/wiki/Walter_Gehring,Biology
870,/wiki/Ernst_Haeckel,Biology
871,/wiki/Fran%C3%A7ois_Jacob,Biology
872,/wiki/Edward_B._Lewis,Biology
873,/wiki/Jacques_Monod,Biology
874,/wiki/Christiane_N%C3%BCsslein-Volhard,Biology
875,/wiki/Eric_Wieschaus,Biology
876,/wiki/Edmund_Beecher_Wilson,Biology
877,/wiki/Genetics,Biology
878,/wiki/Molecular_biology,Biology
879,/wiki/Griffith%27s_experiment,Biology
880,/wiki/Luria%E2%80%93Delbr%C3%BCck_experiment,Biology
881,/wiki/Avery%E2%80%93MacLeod%E2%80%93McCarty_experiment,Biology
882,/wiki/Miller%E2%80%93Urey_experiment,Biology
883,/wiki/Hershey%E2%80%93Chase_experiment,Biology
884,/wiki/Meselson%E2%80%93Stahl_experiment,Biology
885,"/wiki/Crick,_Brenner_et_al._experiment",Biology
886,/wiki/Nirenberg_and_Matthaei_experiment,Biology
887,/wiki/Nirenberg_and_Leder_experiment,Biology
888,/wiki/Barbara_McClintock,Biology
889,/wiki/George_Wells_Beadle,Biology
890,/wiki/Seymour_Benzer,Biology
891,/wiki/Rosalind_Franklin,Biology
892,/wiki/Photo_51,Biology
893,/wiki/James_D._Watson,Biology
894,/wiki/Francis_Crick,Biology
895,/wiki/Linus_Pauling,Biology
896,"/wiki/Sickle_Cell_Anemia,_a_Molecular_Disease",Biology
897,/wiki/Frederick_Sanger,Biology
898,/wiki/Max_Perutz,Biology
899,/wiki/John_Kendrew,Biology
900,/wiki/Sydney_Brenner,Biology
901,/wiki/Joshua_Lederberg,Biology
902,/wiki/Walter_Gilbert,Biology
903,/wiki/Kary_Mullis,Biology
904,/wiki/Emmanuelle_Charpentier,Biology
905,/wiki/Jennifer_Doudna,Biology
906,/wiki/Ecology,Biology
907,/wiki/Rachel_Carson,Biology
908,/wiki/Frederic_Clements,Biology
909,/wiki/Charles_Sutherland_Elton,Biology
910,/wiki/Henry_Gleason,Biology
911,/wiki/Arthur_Tansley,Biology
912,/wiki/Eugenius_Warming,Biology
913,/wiki/Ethology,Biology
914,/wiki/Niko_Tinbergen,Biology
915,/wiki/Karl_von_Frisch,Biology
916,/wiki/Konrad_Lorenz,Biology
917,/wiki/Frans_de_Waal,Biology
918,/wiki/Jane_Goodall,Biology
919,/wiki/Ivan_Pavlov,Biology
920,/wiki/History_of_science,Biology
921,/wiki/Philosophy_of_biology,Biology
922,/wiki/Teleology_in_biology,Biology
923,/wiki/Ethnobotany,Biology
924,/wiki/Eugenics,Biology
925,/wiki/History_of_the_creation%E2%80%93evolution_controversy,Biology
926,/wiki/Human_Genome_Project,Biology
927,/wiki/Humboldtian_science,Biology
928,/wiki/Natural_history,Biology
929,/wiki/Natural_philosophy,Biology
930,/wiki/Natural_theology,Biology
931,/wiki/Relationship_between_religion_and_science,Biology
932,/wiki/Timeline_of_biology_and_organic_chemistry,Biology
933,/wiki/List_of_biology_topics,Biology
934,/wiki/Biologist,Biology
935,/wiki/List_of_biologists,Biology
936,/wiki/History_of_biology,Biology
937,/wiki/Nobel_Prize_in_Physiology_or_Medicine,Biology
938,/wiki/Timeline_of_biology_and_organic_chemistry,Biology
939,/wiki/List_of_geneticists_and_biochemists,Biology
940,/wiki/Bachelor_of_Science,Biology
941,/wiki/List_of_publications_in_biology,Biology
942,/wiki/Omne_vivum_ex_ovo,Biology
943,/wiki/In_vivo,Biology
944,/wiki/In_vitro,Biology
945,/wiki/Uterus,Biology
946,/wiki/In_silico,Biology
947,/wiki/Medicine,Biology
948,/wiki/Physician,Biology
949,/wiki/Physical_anthropology,Biology
950,/wiki/Environmental_science,Biology
951,/wiki/Biotechnology,Biology
952,/wiki/List_of_conservation_topics,Biology
953,/wiki/Altricial,Biology
954,/wiki/Precocial,Biology
955,/wiki/Branches_of_biology,Biology
956,/wiki/Aerobiology,Biology
957,/wiki/Anatomy,Biology
958,/wiki/Astrobiology,Biology
959,/wiki/Biochemistry,Biology
960,/wiki/Biogeology,Biology
961,/wiki/Biogeography,Biology
962,/wiki/Biohistory,Biology
963,/wiki/Biomechanics,Biology
964,/wiki/Biophysics,Biology
965,/wiki/Bioinformatics,Biology
966,/wiki/Biostatistics,Biology
967,/wiki/Botany,Biology
968,/wiki/Cell_biology,Biology
969,/wiki/Cellular_microbiology,Biology
970,/wiki/Chemical_biology,Biology
971,/wiki/Chronobiology,Biology
972,/wiki/Computational_biology,Biology
973,/wiki/Conservation_biology,Biology
974,/wiki/Cryobiology,Biology
975,/wiki/Cytogenetics,Biology
976,/wiki/Developmental_biology,Biology
977,/wiki/Ecology,Biology
978,/wiki/Embryology,Biology
979,/wiki/Epidemiology,Biology
980,/wiki/Epigenetics,Biology
981,/wiki/Evolutionary_biology,Biology
982,/wiki/Freshwater_biology,Biology
983,/wiki/Geobiology,Biology
984,/wiki/Genetics,Biology
985,/wiki/Genomics,Biology
986,/wiki/Herpetology,Biology
987,/wiki/Histology,Biology
988,/wiki/Human_biology,Biology
989,/wiki/Immunology,Biology
990,/wiki/Marine_biology,Biology
991,/wiki/Mathematical_and_theoretical_biology,Biology
992,/wiki/Microbiology,Biology
993,/wiki/Molecular_biology,Biology
994,/wiki/Mycology,Biology
995,/wiki/Neontology,Biology
996,/wiki/Neuroscience,Biology
997,/wiki/Nutrition,Biology
998,/wiki/Abiogenesis,Biology
999,/wiki/Paleontology,Biology
1000,/wiki/Parasitology,Biology
1001,/wiki/Pathology,Biology
1002,/wiki/Pharmacology,Biology
1003,/wiki/Phylogenetics,Biology
1004,/wiki/Physiology,Biology
1005,/wiki/Quantum_biology,Biology
1006,/wiki/Sociobiology,Biology
1007,/wiki/Structural_biology,Biology
1008,/wiki/Systematics,Biology
1009,/wiki/Synthetic_biology,Biology
1010,/wiki/Xenobiology,Biology
1011,/wiki/Systems_biology,Biology
1012,/wiki/Biological_classification,Biology
1013,/wiki/Teratology,Biology
1014,/wiki/Toxicology,Biology
1015,/wiki/Virology,Biology
1016,/wiki/Virophysics,Biology
1017,/wiki/Zoology,Biology
1018,/wiki/History_of_biology,Biology
1019,/wiki/Nobel_Prize_in_Physiology_or_Medicine,Biology
1020,/wiki/Timeline_of_biology_and_organic_chemistry,Biology
1021,/wiki/Natural_science,Biology
1022,/wiki/Outline_of_physical_science,Biology
1023,/wiki/Outline_of_space_science,Biology
1024,/wiki/Outline_of_Earth_sciences,Biology
1025,/wiki/List_of_life_sciences,Biology
1026,/wiki/Nature,Biology
1027,/wiki/Universe,Biology
1028,/wiki/Space,Biology
1029,/wiki/Time,Biology
1030,/wiki/Energy,Biology
1031,/wiki/Matter,Biology
1032,/wiki/Particle,Biology
1033,/wiki/Chemical_element,Biology
1034,/wiki/Earth,Biology
1035,/wiki/Earth_science,Biology
1036,/wiki/History_of_Earth,Biology
1037,/wiki/Geological_history_of_Earth,Biology
1038,/wiki/Structure_of_the_Earth,Biology
1039,/wiki/Geology,Biology
1040,/wiki/Plate_tectonics,Biology
1041,/wiki/Ocean,Biology
1042,/wiki/Gaia_hypothesis,Biology
1043,/wiki/Future_of_Earth,Biology
1044,/wiki/Weather,Biology
1045,/wiki/Meteorology,Biology
1046,/wiki/Atmosphere_of_Earth,Biology
1047,/wiki/Climate,Biology
1048,/wiki/Cloud,Biology
1049,/wiki/Rain,Biology
1050,/wiki/Snow,Biology
1051,/wiki/Sunlight,Biology
1052,/wiki/Tide,Biology
1053,/wiki/Wind,Biology
1054,/wiki/Tornado,Biology
1055,/wiki/Tropical_cyclone,Biology
1056,/wiki/Natural_environment,Biology
1057,/wiki/Ecology,Biology
1058,/wiki/Ecosystem,Biology
1059,/wiki/Field_(physics),Biology
1060,/wiki/Radiation,Biology
1061,/wiki/Wilderness,Biology
1062,/wiki/Wildfire,Biology
1063,/wiki/Life,Biology
1064,/wiki/Abiogenesis,Biology
1065,/wiki/Evolutionary_history_of_life,Biology
1066,/wiki/Biosphere,Biology
1067,/wiki/Biological_organisation,Biology
1068,/wiki/Astrobiology,Biology
1069,/wiki/Biodiversity,Biology
1070,/wiki/Organism,Biology
1071,/wiki/Eukaryote,Biology
1072,/wiki/Flora,Biology
1073,/wiki/Plant,Biology
1074,/wiki/Fauna,Biology
1075,/wiki/Animal,Biology
1076,/wiki/Fungus,Biology
1077,/wiki/Protist,Biology
1078,/wiki/Prokaryote,Biology
1079,/wiki/Archaea,Biology
1080,/wiki/Bacteria,Biology
1081,/wiki/Virus,Biology
1082,/wiki/Integrated_Authority_File,Biology
1083,/wiki/Historical_Dictionary_of_Switzerland,Biology
1084,/wiki/Library_of_Congress_Control_Number,Biology
1085,/wiki/National_Archives_and_Records_Administration,Biology
1086,/wiki/National_Diet_Library,Biology
1087,/wiki/National_Library_of_the_Czech_Republic,Biology
1088,/wiki/Biology,Biology
1089,/wiki/Biology,Biology
1090,/wiki/Main_Page,Biology
1091,/wiki/Main_Page,Biology
1092,//foundation.wikimedia.org/wiki/Terms_of_Use,Biology
1093,//foundation.wikimedia.org/wiki/Privacy_policy,Biology
1094,/wiki/Mathematics_(disambiguation),Mathematics
1095,/wiki/Math_(disambiguation),Mathematics
1096,/wiki/Euclid,Mathematics
1097,/wiki/Calipers,Mathematics
1098,/wiki/Raphael,Mathematics
1099,/wiki/The_School_of_Athens,Mathematics
1100,/wiki/Lists_of_mathematicians,Mathematics
1101,/wiki/List_of_mathematicians_(A),Mathematics
1102,/wiki/List_of_mathematicians_(B),Mathematics
1103,/wiki/List_of_mathematicians_(C),Mathematics
1104,/wiki/List_of_mathematicians_(D),Mathematics
1105,/wiki/List_of_mathematicians_(E),Mathematics
1106,/wiki/List_of_mathematicians_(F),Mathematics
1107,/wiki/List_of_mathematicians_(G),Mathematics
1108,/wiki/List_of_mathematicians_(H),Mathematics
1109,/wiki/List_of_mathematicians_(I),Mathematics
1110,/wiki/List_of_mathematicians_(J),Mathematics
1111,/wiki/List_of_mathematicians_(K),Mathematics
1112,/wiki/List_of_mathematicians_(L),Mathematics
1113,/wiki/List_of_mathematicians_(M),Mathematics
1114,/wiki/List_of_mathematicians_(N),Mathematics
1115,/wiki/List_of_mathematicians_(O),Mathematics
1116,/wiki/List_of_mathematicians_(P),Mathematics
1117,/wiki/List_of_mathematicians_(Q),Mathematics
1118,/wiki/List_of_mathematicians_(R),Mathematics
1119,/wiki/List_of_mathematicians_(S),Mathematics
1120,/wiki/List_of_mathematicians_(T),Mathematics
1121,/wiki/List_of_mathematicians_(U),Mathematics
1122,/wiki/List_of_mathematicians_(V),Mathematics
1123,/wiki/List_of_mathematicians_(W),Mathematics
1124,/wiki/List_of_mathematicians_(X),Mathematics
1125,/wiki/List_of_mathematicians_(Y),Mathematics
1126,/wiki/List_of_mathematicians_(Z),Mathematics
1127,/wiki/Lists_of_mathematics_topics,Mathematics
1128,/wiki/Outline_of_mathematics,Mathematics
1129,/wiki/List_of_mathematics_categories,Mathematics
1130,/wiki/Ancient_Greek,Mathematics
1131,/wiki/Quantity,Mathematics
1132,/wiki/Number_theory,Mathematics
1133,/wiki/Mathematical_structure,Mathematics
1134,/wiki/Algebra,Mathematics
1135,/wiki/Space,Mathematics
1136,/wiki/Geometry,Mathematics
1137,/wiki/Calculus,Mathematics
1138,/wiki/Mathematical_analysis,Mathematics
1139,/wiki/Definition,Mathematics
1140,/wiki/Patterns,Mathematics
1141,/wiki/Conjecture,Mathematics
1142,/wiki/Mathematical_proof,Mathematics
1143,/wiki/Abstraction_(mathematics),Mathematics
1144,/wiki/Logic,Mathematics
1145,/wiki/Counting,Mathematics
1146,/wiki/Calculation,Mathematics
1147,/wiki/Measurement,Mathematics
1148,/wiki/Shape,Mathematics
1149,/wiki/Motion_(physics),Mathematics
1150,/wiki/Physical_objects,Mathematics
1151,/wiki/History_of_Mathematics,Mathematics
1152,/wiki/Research,Mathematics
1153,/wiki/Logic,Mathematics
1154,/wiki/Greek_mathematics,Mathematics
1155,/wiki/Euclid,Mathematics
1156,/wiki/Euclid%27s_Elements,Mathematics
1157,/wiki/Giuseppe_Peano,Mathematics
1158,/wiki/David_Hilbert,Mathematics
1159,/wiki/Foundations_of_mathematics,Mathematics
1160,/wiki/Truth,Mathematics
1161,/wiki/Mathematical_rigor,Mathematics
1162,/wiki/Deductive_reasoning,Mathematics
1163,/wiki/Axiom,Mathematics
1164,/wiki/Definition,Mathematics
1165,/wiki/Renaissance,Mathematics
1166,/wiki/Timeline_of_scientific_discoveries,Mathematics
1167,/wiki/Natural_science,Mathematics
1168,/wiki/Engineering,Mathematics
1169,/wiki/Medicine,Mathematics
1170,/wiki/Finance,Mathematics
1171,/wiki/Social_sciences,Mathematics
1172,/wiki/Applied_mathematics,Mathematics
1173,/wiki/Statistics,Mathematics
1174,/wiki/Game_theory,Mathematics
1175,/wiki/Pure_mathematics,Mathematics
1176,/wiki/History_of_mathematics,Mathematics
1177,/wiki/Abstraction_(mathematics),Mathematics
1178,/wiki/Tally_sticks,Mathematics
1179,/wiki/Counting,Mathematics
1180,/wiki/Prehistoric,Mathematics
1181,/wiki/Before_Christ,Mathematics
1182,/wiki/Babylonia,Mathematics
1183,/wiki/Arithmetic,Mathematics
1184,/wiki/Algebra,Mathematics
1185,/wiki/Geometry,Mathematics
1186,/wiki/Astronomy,Mathematics
1187,/wiki/Mesopotamia,Mathematics
1188,/wiki/Ancient_Egypt,Mathematics
1189,/wiki/Pythagorean_triple,Mathematics
1190,/wiki/Pythagorean_theorem,Mathematics
1191,/wiki/Babylonian_mathematics,Mathematics
1192,/wiki/Elementary_arithmetic,Mathematics
1193,/wiki/Addition,Mathematics
1194,/wiki/Subtraction,Mathematics
1195,/wiki/Multiplication,Mathematics
1196,/wiki/Division_(mathematics),Mathematics
1197,/wiki/Sexagesimal,Mathematics
1198,/wiki/Method_of_exhaustion,Mathematics
1199,/wiki/Pi,Mathematics
1200,/wiki/Pythagoreans,Mathematics
1201,/wiki/Ancient_Greeks,Mathematics
1202,/wiki/Greek_mathematics,Mathematics
1203,/wiki/Euclid,Mathematics
1204,/wiki/Axiomatic_method,Mathematics
1205,/wiki/Euclid%27s_Elements,Mathematics
1206,/wiki/Archimedes,Mathematics
1207,"/wiki/Syracuse,_Italy",Mathematics
1208,/wiki/Solids_of_revolution,Mathematics
1209,/wiki/Method_of_exhaustion,Mathematics
1210,/wiki/Area,Mathematics
1211,/wiki/Parabola,Mathematics
1212,/wiki/Series_(mathematics),Mathematics
1213,/wiki/Conic_sections,Mathematics
1214,/wiki/Apollonius_of_Perga,Mathematics
1215,/wiki/Trigonometry,Mathematics
1216,/wiki/Hipparchus_of_Nicaea,Mathematics
1217,/wiki/Diophantus,Mathematics
1218,/wiki/Bakhshali_manuscript,Mathematics
1219,/wiki/Hindu%E2%80%93Arabic_numeral_system,Mathematics
1220,/wiki/Indian_mathematics,Mathematics
1221,/wiki/Western_world,Mathematics
1222,/wiki/Islamic_mathematics,Mathematics
1223,/wiki/Sine,Mathematics
1224,/wiki/Cosine,Mathematics
1225,/wiki/Infinite_series,Mathematics
1226,/wiki/Islamic_Golden_Age,Mathematics
1227,/wiki/Islamic_mathematics,Mathematics
1228,/wiki/Algebra,Mathematics
1229,/wiki/Spherical_trigonometry,Mathematics
1230,/wiki/Decimal_point,Mathematics
1231,/wiki/Muhammad_ibn_Musa_al-Khwarizmi,Mathematics
1232,/wiki/Omar_Khayyam,Mathematics
1233,/wiki/Sharaf_al-D%C4%ABn_al-%E1%B9%AC%C5%ABs%C4%AB,Mathematics
1234,/wiki/Early_modern_period,Mathematics
1235,/wiki/Western_Europe,Mathematics
1236,/wiki/Calculus,Mathematics
1237,/wiki/Leonhard_Euler,Mathematics
1238,/wiki/Carl_Friedrich_Gauss,Mathematics
1239,/wiki/Algebra,Mathematics
1240,/wiki/Mathematical_analysis,Mathematics
1241,/wiki/Differential_geometry_and_topology,Mathematics
1242,/wiki/Matrix_theory,Mathematics
1243,/wiki/Number_theory,Mathematics
1244,/wiki/Statistics,Mathematics
1245,/wiki/Kurt_G%C3%B6del,Mathematics
1246,/wiki/G%C3%B6del%27s_incompleteness_theorems,Mathematics
1247,/wiki/Bulletin_of_the_American_Mathematical_Society,Mathematics
1248,/wiki/Mathematical_Reviews,Mathematics
1249,/wiki/Theorem,Mathematics
1250,/wiki/Mathematical_proof,Mathematics
1251,/wiki/Ancient_Greek,Mathematics
1252,/wiki/Latin_language,Mathematics
1253,/wiki/Pythagoreanism,Mathematics
1254,/wiki/Saint_Augustine,Mathematics
1255,/wiki/Cicero,Mathematics
1256,/wiki/Aristotle,Mathematics
1257,/wiki/Physics,Mathematics
1258,/wiki/Metaphysics,Mathematics
1259,/wiki/Definitions_of_mathematics,Mathematics
1260,/wiki/Leonardo_Fibonacci,Mathematics
1261,/wiki/Hindu%E2%80%93Arabic_numeral_system,Mathematics
1262,/wiki/Definitions_of_mathematics,Mathematics
1263,/wiki/Aristotle,Mathematics
1264,/wiki/Group_theory,Mathematics
1265,/wiki/Projective_geometry,Mathematics
1266,/wiki/Logicist,Mathematics
1267,/wiki/Intuitionist,Mathematics
1268,/wiki/Formalism_(mathematics),Mathematics
1269,/wiki/Benjamin_Peirce,Mathematics
1270,/wiki/Principia_Mathematica,Mathematics
1271,/wiki/Bertrand_Russell,Mathematics
1272,/wiki/Alfred_North_Whitehead,Mathematics
1273,/wiki/Logicism,Mathematics
1274,/wiki/Symbolic_logic,Mathematics
1275,/wiki/Intuitionist,Mathematics
1276,/wiki/L._E._J._Brouwer,Mathematics
1277,/wiki/Law_of_excluded_middle,Mathematics
1278,/wiki/Proof_by_contradiction,Mathematics
1279,/wiki/Formalism_(mathematics),Mathematics
1280,/wiki/Haskell_Curry,Mathematics
1281,/wiki/Formal_system,Mathematics
1282,/wiki/Carl_Friedrich_Gauss,Mathematics
1283,/wiki/Carl_Friedrich_Gauss,Mathematics
1284,/wiki/Marcus_du_Sautoy,Mathematics
1285,/wiki/Natural_science,Mathematics
1286,/wiki/Baconian_method,Mathematics
1287,/wiki/Scholasticism,Mathematics
1288,/wiki/Organon,Mathematics
1289,/wiki/First_principles,Mathematics
1290,/wiki/Biology,Mathematics
1291,/wiki/Chemistry,Mathematics
1292,/wiki/Physics,Mathematics
1293,/wiki/Albert_Einstein,Mathematics
1294,/wiki/Physics,Mathematics
1295,/wiki/Biology,Mathematics
1296,/wiki/Hypothesis,Mathematics
1297,/wiki/Deductive,Mathematics
1298,/wiki/Deductive_reasoning,Mathematics
1299,/wiki/Intuition_(knowledge),Mathematics
1300,/wiki/Conjecture,Mathematics
1301,/wiki/Experimental_mathematics,Mathematics
1302,/wiki/Liberal_arts,Mathematics
1303,/wiki/Philosophy_of_mathematics,Mathematics
1304,/wiki/Mathematical_beauty,Mathematics
1305,/wiki/Isaac_Newton,Mathematics
1306,/wiki/Gottfried_Wilhelm_Leibniz,Mathematics
1307,/wiki/Land_measurement,Mathematics
1308,/wiki/Astronomy,Mathematics
1309,/wiki/Physicist,Mathematics
1310,/wiki/Richard_Feynman,Mathematics
1311,/wiki/Path_integral_formulation,Mathematics
1312,/wiki/Quantum_mechanics,Mathematics
1313,/wiki/String_theory,Mathematics
1314,/wiki/Fundamental_interaction,Mathematics
1315,/wiki/Pure_mathematics,Mathematics
1316,/wiki/Applied_mathematics,Mathematics
1317,/wiki/Number_theory,Mathematics
1318,/wiki/Cryptography,Mathematics
1319,/wiki/Eugene_Wigner,Mathematics
1320,/wiki/The_Unreasonable_Effectiveness_of_Mathematics_in_the_Natural_Sciences,Mathematics
1321,/wiki/Mathematics_Subject_Classification,Mathematics
1322,/wiki/Operations_research,Mathematics
1323,/wiki/Computer_science,Mathematics
1324,/wiki/Aesthetics,Mathematics
1325,/wiki/Simplicity,Mathematics
1326,/wiki/Proof_(mathematics),Mathematics
1327,/wiki/Euclid,Mathematics
1328,/wiki/Prime_number,Mathematics
1329,/wiki/Numerical_method,Mathematics
1330,/wiki/Fast_Fourier_transform,Mathematics
1331,/wiki/G._H._Hardy,Mathematics
1332,/wiki/A_Mathematician%27s_Apology,Mathematics
1333,/wiki/Characterization_(mathematics),Mathematics
1334,/wiki/Proofs_from_THE_BOOK,Mathematics
1335,/wiki/Recreational_mathematics,Mathematics
1336,/wiki/Philosophy_of_mathematics,Mathematics
1337,/wiki/Mathematical_proof,Mathematics
1338,/wiki/Mathematical_notation,Mathematics
1339,/wiki/Leonhard_Euler,Mathematics
1340,/wiki/Leonhard_Euler,Mathematics
1341,/wiki/Barbara_Oakley,Mathematics
1342,/wiki/Language_of_mathematics,Mathematics
1343,/wiki/Open_set,Mathematics
1344,/wiki/Field_(mathematics),Mathematics
1345,/wiki/Homeomorphism,Mathematics
1346,/wiki/Integral,Mathematics
1347,/wiki/If_and_only_if,Mathematics
1348,/wiki/Mathematical_jargon,Mathematics
1349,/wiki/Mathematical_proof,Mathematics
1350,/wiki/Rigor,Mathematics
1351,/wiki/Theorem,Mathematics
1352,/wiki/Isaac_Newton,Mathematics
1353,/wiki/Computer-assisted_proof,Mathematics
1354,/wiki/Proof_assistant,Mathematics
1355,/wiki/Feit%E2%80%93Thompson_theorem,Mathematics
1356,/wiki/Axiom,Mathematics
1357,/wiki/Axiomatic_system,Mathematics
1358,/wiki/Hilbert%27s_program,Mathematics
1359,/wiki/G%C3%B6del%27s_incompleteness_theorem,Mathematics
1360,/wiki/Independence_(mathematical_logic),Mathematics
1361,/wiki/Axiomatization,Mathematics
1362,/wiki/Set_theory,Mathematics
1363,/wiki/Areas_of_mathematics,Mathematics
1364,/wiki/Glossary_of_areas_of_mathematics,Mathematics
1365,/wiki/Abacus,Mathematics
1366,/wiki/Arithmetic,Mathematics
1367,/wiki/Algebra,Mathematics
1368,/wiki/Geometry,Mathematics
1369,/wiki/Mathematical_analysis,Mathematics
1370,/wiki/Mathematical_logic,Mathematics
1371,/wiki/Set_theory,Mathematics
1372,/wiki/Foundations_of_mathematics,Mathematics
1373,/wiki/Applied_mathematics,Mathematics
1374,/wiki/Uncertainty,Mathematics
1375,/wiki/Langlands_program,Mathematics
